Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,32.290001,32.580002,32.040001,32.369999,31.661398,8951900
2016-01-05,32.980000,33.439999,32.500000,32.889999,32.170021,12256800
2016-01-06,32.349998,32.500000,31.160000,31.530001,30.839788,11233600
2016-01-07,30.740000,30.950001,29.879999,30.280001,29.617151,16132600
2016-01-08,30.670000,30.700001,29.570000,29.629999,28.981380,9961800
2016-01-11,29.660000,29.889999,29.150000,29.680000,29.030289,10234300
2016-01-12,30.209999,30.620001,29.969999,30.180000,29.519341,11733900
2016-01-13,30.410000,30.610001,29.230000,29.260000,28.619478,12041800
2016-01-14,28.660000,29.000000,27.820000,28.670000,28.042391,15005900
2016-01-15,27.520000,27.850000,26.639999,27.110001,26.516548,21036300
2016-01-19,27.670000,28.450001,27.219999,27.330000,26.731730,11428500
2016-01-20,26.809999,27.830000,26.450001,27.480000,26.878443,12029500
2016-01-21,27.780001,28.230000,27.209999,27.799999,27.191441,12036400
2016-01-22,28.330000,28.639999,28.270000,28.450001,27.827209,6449900
2016-01-25,28.440001,28.770000,28.360001,28.420000,27.797869,6768200
2016-01-26,28.480000,28.820000,28.190001,28.700001,28.071737,5698600
2016-01-27,28.660000,28.750000,27.820000,28.360001,27.739182,5792500
2016-01-28,28.590000,28.690001,27.500000,28.049999,27.435970,6919400
2016-01-29,28.290001,29.350000,28.180000,29.290001,28.648827,7762600
2016-02-01,29.260000,29.450001,29.010000,29.299999,28.658604,7247100
2016-02-02,29.000000,29.150000,27.860001,28.059999,27.445753,8547700
2016-02-03,28.280001,28.450001,27.549999,28.200001,27.582682,8169300
2016-02-04,28.240000,28.850000,27.930000,28.209999,27.592463,8703500
2016-02-05,28.020000,28.330000,26.350000,26.430000,25.851433,15010700
2016-02-08,26.030001,26.160000,24.850000,25.219999,24.667921,15221300
2016-02-09,24.920000,26.549999,24.799999,25.490000,24.932011,10634300
2016-02-10,25.650000,26.389999,25.290001,25.430000,24.873322,8395000
2016-02-11,24.780001,25.559999,24.780001,25.299999,24.746168,8503600
